hub_code,schedule,job_category,riders,rider_yesterday,rider_lastweek,rider_2week,rider_3week,rider_4week,rider_lastyear,rider_52week,volume_last7day,volume_last3day,volume_last14day,volume_last21day,volume_last28day,quarter,day_of_week,is_weekend,month,day,is_holiday,is_after_sale
MAKATI,2019-05-06,Pickup,66,36,52,54,44,47,0,0,4392.7142857142853,4697.333333333333,4451.4285714285716,4119.0,4071.2142857142858,Q2,monday,weekday,5,6,not_holiday,not_after_sale
MAKATI,2019-05-05,Pickup,36,58,34,44,34,33,0,0,4366.8571428571431,5758.333333333333,4518.0,4104.8095238095239,4061.2142857142858,Q2,sunday,weekend,5,5,not_holiday,not_after_sale
MAKATI,2019-05-04,Pickup,58,53,57,44,54,52,0,0,4348.4285714285716,4437.666666666667,4583.7857142857147,4070.5714285714284,4047.5,Q2,saturday,weekend,5,4,not_holiday,not_after_sale
MAKATI,2019-05-03,Pickup,53,66,49,0,52,57,0,0,4149.1428571428569,3993.0,4178.7857142857147,4017.1428571428573,4057.4642857142858,Q2,friday,weekday,5,3,not_holiday,not_after_sale
MAKATI,2019-05-02,Pickup,66,20,46,0,44,49,0,0,3822.7142857142858,3446.0,3727.4285714285716,3899.7619047619046,4016.5,Q2,thursday,weekday,5,2,not_holiday,not_after_sale
MAKATI,2019-05-01,Pickup,20,49,52,49,47,45,0,0,4390.8571428571431,3989.6666666666665,3927.5714285714284,4028.7619047619046,4113.6785714285716,Q2,wednesday,weekday,5,1,holiday,not_after_sale
MAKATI,2019-04-30,Pickup,49,52,50,64,41,45,0,0,4461.1428571428569,4263.333333333333,4042.0,3995.8571428571427,4102.6071428571431,Q2,tuesday,weekday,4,30,not_holiday,not_after_sale
MAKATI,2019-04-29,Pickup,52,34,54,44,47,37,0,0,4510.1428571428569,4129.0,3982.1428571428573,3964.0476190476193,4051.7142857142858,Q2,monday,weekday,4,29,not_holiday,not_after_sale
MAKATI,2019-04-28,Pickup,34,57,44,34,33,34,0,0,4669.1428571428569,4488.666666666667,3973.7857142857142,3959.3333333333335,4053.9642857142858,Q2,sunday,weekend,4,28,not_holiday,not_after_sale
MAKATI,2019-04-27,Pickup,57,49,44,54,52,47,0,0,4819.1428571428569,4536.666666666667,3931.6428571428573,3947.1904761904761,4018.2857142857142,Q2,saturday,weekend,4,27,not_holiday,not_after_sale
MAKATI,2019-04-26,Pickup,49,46,0,52,57,54,0,0,4208.4285714285716,4721.0,3951.1428571428573,4026.9047619047619,4032.5714285714284,Q2,friday,weekday,4,26,not_holiday,not_after_sale
MAKATI,2019-04-25,Pickup,46,52,0,44,49,52,0,0,3632.1428571428573,5050.0,3938.2857142857142,4081.0952380952381,4060.8571428571427,Q2,thursday,weekday,4,25,not_holiday,not_after_sale
MAKATI,2019-04-24,Pickup,52,50,49,47,45,52,0,0,3464.2857142857142,4639.0,3847.7142857142858,4021.2857142857142,4033.9642857142858,Q2,wednesday,weekday,4,24,not_holiday,not_after_sale
MAKATI,2019-04-23,Pickup,50,54,64,41,45,47,0,0,3622.8571428571427,5098.666666666667,3763.2142857142858,3983.0952380952381,4020.6785714285716,Q2,tuesday,weekday,4,23,not_holiday,not_after_sale
MAKATI,2019-04-22,Pickup,54,44,44,47,37,48,0,0,3454.1428571428573,3425.0,3691.0,3898.9047619047619,3988.1071428571427,Q2,monday,weekday,4,22,not_holiday,not_after_sale
MAKATI,2019-04-21,Pickup,44,44,34,33,34,33,0,0,3278.4285714285716,2069.0,3604.4285714285716,3848.9047619047619,3945.8928571428573,Q2,sunday,weekend,4,21,not_holiday,not_after_sale
MAKATI,2019-04-20,Pickup,44,0,54,52,47,55,0,0,3044.1428571428573,1375.3333333333333,3511.2142857142858,3751.3333333333335,3900.7857142857142,Q2,saturday,weekend,4,20,holiday,not_after_sale
MAKATI,2019-04-19,Pickup,0,0,52,57,54,55,0,0,3693.8571428571427,3354.6666666666665,3936.1428571428573,3973.9523809523807,4091.7142857142858,Q2,friday,weekday,4,19,holiday,not_after_sale
MAKATI,2019-04-18,Pickup,0,49,44,49,52,53,0,0,4244.4285714285716,4634.666666666667,4305.5714285714284,4203.7619047619046,4262.1785714285716,Q2,thursday,weekday,4,18,holiday,not_after_sale
MAKATI,2019-04-17,Pickup,49,64,47,45,52,60,0,0,4231.1428571428569,4205.333333333333,4299.7857142857147,4223.8571428571431,4347.7142857142853,Q2,wednesday,weekday,4,17,not_holiday,not_after_sale
MAKATI,2019-04-16,Pickup,64,44,41,45,47,60,0,0,3903.5714285714284,3748.3333333333335,4163.2142857142853,4153.2857142857147,4370.3571428571431,Q2,tuesday,weekday,4,16,not_holiday,not_after_sale
MAKATI,2019-04-15,Pickup,44,34,47,37,48,61,0,0,3927.8571428571427,3984.3333333333335,4121.2857142857147,4166.0952380952385,4482.8571428571431,Q2,monday,weekday,4,15,not_holiday,not_after_sale
MAKATI,2019-04-14,Pickup,34,54,33,34,33,45,0,0,3930.4285714285716,4323.0,4134.1428571428569,4168.3809523809523,4517.9642857142853,Q2,sunday,weekend,4,14,not_holiday,not_after_sale
MAKATI,2019-04-13,Pickup,54,52,52,47,55,59,0,0,3978.2857142857142,4145.0,4104.9285714285716,4186.333333333333,4556.2857142857147,Q2,saturday,weekend,4,13,not_holiday,not_after_sale
MAKATI,2019-04-12,Pickup,52,44,57,54,55,57,0,0,4178.4285714285716,3844.0,4114.0,4224.333333333333,4573.3928571428569,Q2,friday,weekday,4,12,not_holiday,not_after_sale
MAKATI,2019-04-11,Pickup,44,47,49,52,53,57,0,0,4366.7142857142853,3896.0,4183.4285714285716,4268.0952380952385,4631.2142857142853,Q2,thursday,weekday,4,11,not_holiday,not_after_sale
MAKATI,2019-04-10,Pickup,47,41,45,52,60,54,0,0,4368.4285714285716,3503.6666666666665,4220.2142857142853,4386.5714285714284,4665.3214285714284,Q2,wednesday,weekday,4,10,not_holiday,not_after_sale
MAKATI,2019-04-09,Pickup,41,47,45,47,60,55,0,0,4422.8571428571431,3922.6666666666665,4278.1428571428569,4525.9523809523807,4715.2142857142853,Q2,tuesday,weekday,4,9,holiday,not_after_sale
MAKATI,2019-04-08,Pickup,47,33,37,48,61,59,0,0,4314.7142857142853,4569.0,4285.2142857142853,4667.8571428571431,4773.6428571428569,Q2,monday,weekday,4,8,not_holiday,not_after_sale
MAKATI,2019-04-07,Pickup,33,52,34,33,45,39,0,0,4337.8571428571431,5341.0,4287.3571428571431,4713.8095238095239,4789.1428571428569,Q2,sunday,weekend,4,7,not_holiday,not_after_sale
MAKATI,2019-04-06,Pickup,52,57,47,55,59,55,0,0,4231.5714285714284,5055.333333333333,4290.3571428571431,4748.9523809523807,4804.7142857142853,Q2,saturday,weekend,4,6,not_holiday,not_after_sale
MAKATI,2019-04-05,Pickup,57,49,54,55,57,63,0,0,4049.5714285714284,4414.333333333333,4247.2857142857147,4705.0476190476193,4786.5357142857147,Q2,friday,weekday,4,5,not_holiday,not_after_sale
MAKATI,2019-04-04,Pickup,49,45,52,53,57,58,0,0,4000.1428571428573,3774.6666666666665,4218.7857142857147,4719.3809523809523,4785.0,Q2,thursday,weekday,4,4,not_holiday,not_after_sale
MAKATI,2019-04-03,Pickup,45,45,52,60,54,54,0,0,4072.0,3432.3333333333335,4395.6428571428569,4764.2857142857147,4848.5357142857147,Q2,wednesday,weekday,4,3,not_holiday,not_after_sale
MAKATI,2019-04-02,Pickup,45,37,47,60,55,62,0,0,4133.4285714285716,3476.3333333333335,4577.5,4812.666666666667,5008.4642857142853,Q2,tuesday,weekday,4,2,not_holiday,not_after_sale
MAKATI,2019-04-01,Pickup,37,34,48,61,59,63,0,0,4255.7142857142853,3950.3333333333335,4844.4285714285716,4926.6190476190477,5202.3571428571431,Q2,monday,weekday,4,1,not_holiday,not_after_sale
MAKATI,2019-03-31,Pickup,34,47,33,45,39,45,0,0,4236.8571428571431,4553.0,4901.7857142857147,4939.5714285714284,5233.3214285714284,Q1,sunday,weekend,3,31,not_holiday,not_after_sale
MAKATI,2019-03-30,Pickup,47,54,55,59,55,50,0,0,4349.1428571428569,4683.0,5007.6428571428569,4995.7619047619046,5237.1071428571431,Q1,saturday,weekend,3,30,not_holiday,not_after_sale
MAKATI,2019-03-29,Pickup,54,52,55,57,63,51,0,0,4445.0,4610.0,5032.7857142857147,5032.1904761904761,5226.4285714285716,Q1,friday,weekday,3,29,not_holiday,not_after_sale
MAKATI,2019-03-28,Pickup,52,52,53,57,58,47,0,0,4437.4285714285716,4371.0,5079.0,5046.6190476190477,5198.1071428571431,Q1,thursday,weekday,3,28,not_holiday,not_after_sale
MAKATI,2019-03-27,Pickup,52,47,60,54,54,47,0,0,4719.2857142857147,3817.0,5110.4285714285716,5107.3809523809523,5184.8214285714284,Q1,wednesday,weekday,3,27,not_holiday,not_after_sale
MAKATI,2019-03-26,Pickup,47,48,60,55,62,51,0,0,5021.5714285714284,3979.6666666666665,5152.2857142857147,5300.1428571428569,5180.1071428571431,Q1,tuesday,weekday,3,26,not_holiday,not_after_sale
MAKATI,2019-03-25,Pickup,48,33,61,59,63,40,0,0,5433.1428571428569,4392.0,5262.0714285714284,5517.9047619047615,5156.7857142857147,Q1,monday,weekday,3,25,not_holiday,not_after_sale
MAKATI,2019-03-24,Pickup,33,55,45,39,45,36,0,0,5566.7142857142853,5021.0,5290.9285714285716,5565.4761904761908,5160.5714285714284,Q1,sunday,weekend,3,24,not_holiday,not_after_sale
MAKATI,2019-03-23,Pickup,55,55,59,55,50,48,0,0,5666.1428571428569,5546.666666666667,5319.0714285714284,5533.0952380952385,5129.0357142857147,Q1,saturday,weekend,3,23,not_holiday,not_after_sale
MAKATI,2019-03-22,Pickup,55,53,57,63,51,50,0,0,5620.5714285714284,5955.333333333333,5325.7857142857147,5486.9047619047615,5090.6071428571431,Q1,friday,weekday,3,22,not_holiday,not_after_sale
MAKATI,2019-03-21,Pickup,53,60,57,58,47,53,0,0,5720.5714285714284,6694.333333333333,5351.2142857142853,5451.666666666667,5081.6071428571431,Q1,thursday,weekday,3,21,not_holiday,not_after_sale
MAKATI,2019-03-20,Pickup,60,60,54,54,47,57,0,0,5501.5714285714284,5794.333333333333,5301.4285714285716,5340.0,5016.5,Q1,wednesday,weekday,3,20,not_holiday,not_after_sale
MAKATI,2019-03-19,Pickup,60,61,55,62,51,59,0,0,5283.0,5483.666666666667,5439.4285714285716,5232.9523809523807,4970.8214285714284,Q1,tuesday,weekday,3,19,not_holiday,not_after_sale
MAKATI,2019-03-18,Pickup,61,45,59,63,40,57,0,0,5091.0,4829.333333333333,5560.2857142857147,5064.666666666667,4914.2142857142853,Q1,monday,weekday,3,18,not_holiday,not_after_sale
MAKATI,2019-03-17,Pickup,45,59,39,45,36,44,0,0,5015.1428571428569,5380.0,5564.8571428571431,5025.1904761904761,4915.8928571428569,Q1,sunday,weekend,3,17,not_holiday,not_after_sale
MAKATI,2019-03-16,Pickup,59,57,55,50,48,58,0,0,4972.0,5162.666666666667,5466.5714285714284,4950.0,4925.2142857142853,Q1,saturday,weekend,3,16,not_holiday,not_after_sale
MAKATI,2019-03-15,Pickup,57,57,63,51,50,54,0,0,5031.0,5167.666666666667,5420.0714285714284,4913.9523809523807,4911.4642857142853,Q1,friday,weekday,3,15,not_holiday,not_after_sale
MAKATI,2019-03-14,Pickup,57,54,58,47,53,58,0,0,4981.8571428571431,5225.333333333333,5317.2142857142853,4868.6190476190477,4909.3571428571431,Q1,thursday,weekday,3,14,not_holiday,not_after_sale
MAKATI,2019-03-13,Pickup,54,55,54,47,57,61,0,0,5101.2857142857147,4659.333333333333,5259.2142857142853,4854.8095238095239,4915.75,Q1,wednesday,weekday,3,13,not_holiday,not_after_sale
MAKATI,2019-03-12,Pickup,55,59,62,51,59,59,0,0,5595.8571428571431,4758.0,5207.9285714285716,4866.7619047619046,4917.75,Q1,tuesday,weekday,3,12,not_holiday,not_after_sale
MAKATI,2019-03-11,Pickup,59,39,63,40,57,56,0,0,6029.5714285714284,4689.333333333333,5051.5,4855.2857142857147,4893.0714285714284,Q1,monday,weekday,3,11,not_holiday,not_after_sale
MAKATI,2019-03-10,Pickup,39,55,45,36,44,41,0,0,6114.5714285714284,5302.333333333333,5030.2142857142853,4882.8095238095239,4893.8571428571431,Q1,sunday,weekend,3,10,not_holiday,not_after_sale
MAKATI,2019-03-09,Pickup,55,63,50,48,58,49,0,0,5961.1428571428569,5464.333333333333,4939.0,4909.6190476190477,4862.8571428571431,Q1,saturday,weekend,3,9,not_holiday,not_after_sale
MAKATI,2019-03-08,Pickup,63,58,51,50,54,55,0,0,5809.1428571428569,6485.666666666667,4855.4285714285716,4871.6190476190477,4853.2857142857147,Q1,friday,weekday,3,8,not_holiday,not_after_sale
MAKATI,2019-03-07,Pickup,58,54,47,53,58,60,0,0,5652.5714285714284,7670.0,4812.0,4885.1904761904761,4855.1071428571431,Q1,thursday,weekday,3,7,not_holiday,not_after_sale
MAKATI,2019-03-06,Pickup,54,62,47,57,61,60,0,0,5417.1428571428569,7023.666666666667,4731.5714285714284,4853.9047619047615,4830.0714285714284,Q1,wednesday,weekday,3,6,not_holiday,not_after_sale
MAKATI,2019-03-05,Pickup,62,63,51,59,59,60,0,0,4820.0,5610.333333333333,4502.2142857142853,4691.7142857142853,4719.6785714285716,Q1,tuesday,weekday,3,5,not_holiday,not_after_sale
MAKATI,2019-03-04,Pickup,63,45,40,57,56,60,0,0,4073.4285714285716,4175.0,4268.1428571428569,4514.2380952380954,4665.1785714285716,Q1,monday,weekday,3,4,not_holiday,not_after_sale
MAKATI,2019-03-03,Pickup,45,50,36,44,41,51,0,0,3945.8571428571427,4224.333333333333,4266.9285714285716,4486.9523809523807,4708.4642857142853,Q1,sunday,weekend,3,3,not_holiday,not_after_sale
MAKATI,2019-03-02,Pickup,50,51,48,58,49,57,0,0,3916.8571428571427,4195.0,4383.8571428571431,4496.7619047619046,4744.0,Q1,saturday,weekend,3,2,not_holiday,not_after_sale
MAKATI,2019-03-01,Pickup,51,47,50,54,55,59,0,0,3901.7142857142858,4177.666666666667,4402.8571428571431,4534.666666666667,4782.6071428571431,Q1,friday,weekday,3,1,not_holiday,not_after_sale
MAKATI,2019-02-28,Pickup,47,47,53,58,60,61,0,0,3971.4285714285716,3985.3333333333335,4501.5,4589.2857142857147,4840.5357142857147,Q1,thursday,weekday,2,28,not_holiday,not_after_sale
MAKATI,2019-02-27,Pickup,47,51,57,61,60,60,0,0,4046.0,3590.6666666666665,4572.2857142857147,4634.3809523809523,4877.3928571428569,Q1,wednesday,weekday,2,27,not_holiday,not_after_sale
MAKATI,2019-02-26,Pickup,51,40,59,59,60,59,0,0,4184.4285714285716,3503.0,4627.5714285714284,4686.2380952380954,4909.9285714285716,Q1,tuesday,weekday,2,26,not_holiday,not_after_sale
MAKATI,2019-02-25,Pickup,40,36,57,56,60,59,0,0,4462.8571428571431,3774.3333333333335,4734.6428571428569,4862.4285714285716,4961.1071428571431,Q1,monday,weekday,2,25,holiday,not_after_sale
MAKATI,2019-02-24,Pickup,36,48,44,41,51,40,0,0,4588.0,4284.0,4757.5,4962.666666666667,4983.1428571428569,Q1,sunday,weekend,2,24,not_holiday,not_after_sale
MAKATI,2019-02-23,Pickup,48,50,58,49,57,48,0,0,4850.8571428571431,4496.333333333333,4786.7142857142853,5019.7142857142853,4978.2857142857147,Q1,saturday,weekend,2,23,not_holiday,not_after_sale
MAKATI,2019-02-22,Pickup,50,53,54,55,59,55,0,0,4904.0,4837.333333333333,4851.1428571428569,5076.2380952380954,4992.8214285714284,Q1,friday,weekday,2,22,not_holiday,not_after_sale
MAKATI,2019-02-21,Pickup,53,57,58,60,61,59,0,0,5031.5714285714284,5132.0,4898.2142857142853,5130.2380952380954,5003.1071428571431,Q1,thursday,weekday,2,21,not_holiday,not_after_sale
MAKATI,2019-02-20,Pickup,57,59,61,60,60,60,0,0,5098.5714285714284,4855.333333333333,4928.5714285714284,5154.5238095238092,5012.8571428571431,Q1,wednesday,weekday,2,20,not_holiday,not_after_sale
MAKATI,2019-02-19,Pickup,59,57,59,60,59,57,0,0,5070.7142857142853,5058.0,4937.1428571428569,5151.7619047619046,5007.1785714285716,Q1,tuesday,weekday,2,19,not_holiday,not_after_sale
MAKATI,2019-02-18,Pickup,57,44,56,60,59,56,0,0,5006.4285714285716,4803.666666666667,5062.2142857142853,5127.1904761904761,4984.2857142857147,Q1,monday,weekday,2,18,not_holiday,not_after_sale
MAKATI,2019-02-17,Pickup,44,58,41,51,40,35,0,0,4927.0,5319.0,5150.0,5114.8571428571431,4951.1071428571431,Q1,sunday,weekend,2,17,not_holiday,not_after_sale
MAKATI,2019-02-16,Pickup,58,54,49,57,48,53,0,0,4722.5714285714284,5074.333333333333,5104.1428571428569,5020.7619047619046,4932.2142857142853,Q1,saturday,weekend,2,16,not_holiday,not_after_sale
MAKATI,2019-02-15,Pickup,54,58,55,59,55,59,0,0,4798.2857142857147,5226.333333333333,5162.3571428571431,5022.4285714285716,4935.0,Q1,friday,weekday,2,15,not_holiday,not_after_sale
MAKATI,2019-02-14,Pickup,58,61,60,61,59,60,0,0,4764.8571428571431,5073.333333333333,5179.5714285714284,4993.6190476190477,5000.0714285714284,Q1,thursday,weekday,2,14,not_holiday,not_after_sale
MAKATI,2019-02-13,Pickup,61,59,60,60,60,61,0,0,4758.5714285714284,4455.0,5182.5,4984.2857142857147,5057.6785714285716,Q1,wednesday,weekday,2,13,not_holiday,not_after_sale
MAKATI,2019-02-12,Pickup,59,56,60,59,57,52,0,0,4803.5714285714284,4245.666666666667,5192.2857142857147,4986.0,5035.6785714285716,Q1,tuesday,weekday,2,12,not_holiday,not_after_sale
MAKATI,2019-02-11,Pickup,56,41,60,59,56,54,0,0,5118.0,4318.0,5187.5714285714284,4976.9047619047615,5024.3928571428569,Q1,monday,weekday,2,11,not_holiday,not_after_sale
MAKATI,2019-02-10,Pickup,41,49,51,40,35,39,0,0,5373.0,4940.666666666667,5208.7857142857147,4959.1428571428569,5032.4642857142853,Q1,sunday,weekend,2,10,not_holiday,not_after_sale
MAKATI,2019-02-09,Pickup,49,55,57,48,53,52,0,0,5485.7142857142853,5158.333333333333,5169.8571428571431,5002.0952380952385,5046.1071428571431,Q1,saturday,weekend,2,9,not_holiday,not_after_sale
MAKATI,2019-02-08,Pickup,55,60,59,55,59,54,0,0,5526.4285714285716,5238.666666666667,5134.5,4980.5714285714284,5048.7857142857147,Q1,friday,weekday,2,8,not_holiday,not_after_sale
MAKATI,2019-02-07,Pickup,60,60,61,59,60,54,0,0,5594.2857142857147,5897.333333333333,5108.0,5078.4761904761908,5046.3571428571431,Q1,thursday,weekday,2,7,not_holiday,not_after_sale
MAKATI,2019-02-06,Pickup,60,60,60,60,61,56,0,0,5606.4285714285716,5888.666666666667,5097.1428571428569,5157.3809523809523,5046.3214285714284,Q1,wednesday,weekday,2,6,not_holiday,not_after_sale
MAKATI,2019-02-05,Pickup,60,60,59,57,52,52,0,0,5581.0,5837.333333333333,5077.2142857142853,5113.0476190476193,5020.3214285714284,Q1,tuesday,weekday,2,5,holiday,not_after_sale
MAKATI,2019-02-04,Pickup,60,51,59,56,54,50,0,0,5257.1428571428569,5271.0,4906.3571428571431,4993.1904761904761,4928.5,Q1,monday,weekday,2,4,not_holiday,not_after_sale
MAKATI,2019-02-03,Pickup,51,57,40,35,39,47,0,0,5044.5714285714284,5457.0,4752.2142857142853,4918.9523809523807,4885.9642857142853,Q1,sunday,weekend,2,3,not_holiday,not_after_sale
MAKATI,2019-02-02,Pickup,57,59,48,53,52,52,0,0,4854.0,5440.0,4760.2857142857147,4899.5714285714284,4881.6428571428569,Q1,saturday,weekend,2,2,not_holiday,not_after_sale
MAKATI,2019-02-01,Pickup,59,61,55,59,54,52,0,0,4742.5714285714284,5366.0,4707.6428571428569,4889.5714285714284,4881.8928571428569,Q1,friday,weekday,2,1,not_holiday,not_after_sale
MAKATI,2019-01-31,Pickup,61,60,59,60,54,49,0,0,4621.7142857142853,5110.666666666667,4820.5714285714284,4863.7142857142853,4869.6071428571431,Q1,thursday,weekday,1,31,not_holiday,not_after_sale
MAKATI,2019-01-30,Pickup,60,59,60,61,56,51,0,0,4587.8571428571431,4577.666666666667,4932.8571428571431,4859.6190476190477,4872.1071428571431,Q1,wednesday,weekday,1,30,not_holiday,not_after_sale
MAKATI,2019-01-29,Pickup,59,59,57,52,52,0,0,0,4573.4285714285716,4141.0,4879.0714285714284,4833.4285714285716,4685.1428571428569,Q1,tuesday,weekday,1,29,not_holiday,not_after_sale
MAKATI,2019-01-28,Pickup,59,40,56,54,50,0,,0,4555.5714285714284,4070.3333333333335,4861.2142857142853,4818.9523809523807,4510.5357142857147,Q1,monday,weekday,1,28,not_holiday,not_after_sale
MAKATI,2019-01-27,Pickup,40,48,35,39,47,41,,,4459.8571428571431,4470.333333333333,4856.1428571428569,4833.0952380952385,4501.75,Q1,sunday,weekend,1,27,not_holiday,not_after_sale
MAKATI,2019-01-26,Pickup,48,55,53,52,52,41,,,4666.5714285714284,4819.0,4922.3571428571431,4890.8571428571431,4499.7142857142853,Q1,saturday,weekend,1,26,not_holiday,not_after_sale
MAKATI,2019-01-25,Pickup,55,59,59,54,52,45,,,4672.7142857142853,4971.333333333333,4963.0714285714284,4928.333333333333,4502.5357142857147,Q1,friday,weekday,1,25,not_holiday,not_after_sale
MAKATI,2019-01-24,Pickup,59,60,60,54,49,47,,,5019.4285714285716,4956.333333333333,4984.7142857142853,4952.2380952380954,4530.6071428571431,Q1,thursday,weekday,1,24,not_holiday,not_after_sale
MAKATI,2019-01-23,Pickup,60,57,61,56,51,44,,,5277.8571428571431,4279.0,4995.5,4966.8571428571431,4584.8928571428569,Q1,wednesday,weekday,1,23,not_holiday,not_after_sale
MAKATI,2019-01-22,Pickup,57,56,52,52,0,0,,,5184.7142857142853,4358.333333333333,4963.4285714285716,4722.3809523809523,4401.5357142857147,Q1,tuesday,weekday,1,22,not_holiday,not_after_sale
MAKATI,2019-01-21,Pickup,56,35,54,50,0,0,,,5166.8571428571431,4343.666666666667,4950.6428571428569,4495.5238095238092,4231.3928571428569,Q1,monday,weekday,1,21,not_holiday,not_after_sale
MAKATI,2019-01-20,Pickup,35,53,39,47,41,32,,,5252.4285714285716,5776.0,5019.7142857142853,4515.7142857142853,4257.5714285714284,Q1,sunday,weekend,1,20,not_holiday,not_after_sale
MAKATI,2019-01-19,Pickup,53,59,52,52,41,45,,,5178.1428571428569,6245.333333333333,5003.0,4444.0952380952385,4229.2142857142853,Q1,saturday,weekend,1,19,not_holiday,not_after_sale
MAKATI,2019-01-18,Pickup,59,60,54,52,45,44,,,5253.4285714285716,6166.0,5056.1428571428569,4445.8095238095239,4251.25,Q1,friday,weekday,1,18,not_holiday,not_after_sale
MAKATI,2019-01-17,Pickup,60,61,54,49,47,44,,,4950.0,5300.333333333333,4918.6428571428569,4367.666666666667,4186.25,Q1,thursday,weekday,1,17,not_holiday,not_after_sale
MAKATI,2019-01-16,Pickup,61,52,56,51,44,52,,,4713.1428571428569,4219.666666666667,4811.3571428571431,4353.9047619047615,4163.8571428571431,Q1,wednesday,weekday,1,16,not_holiday,not_after_sale
MAKATI,2019-01-15,Pickup,52,54,52,0,0,54,,,4742.1428571428569,4343.0,4491.2142857142853,4140.4761904761908,4205.25,Q1,tuesday,weekday,1,15,not_holiday,not_after_sale
MAKATI,2019-01-14,Pickup,54,39,50,0,0,56,,,4734.4285714285716,4545.666666666667,4159.8571428571431,3919.5714285714284,4139.5714285714284,Q1,monday,weekday,1,14,not_holiday,not_after_sale
MAKATI,2019-01-13,Pickup,39,52,47,41,32,50,,,4787.0,5070.333333333333,4147.3571428571431,3925.9523809523807,4102.5,Q1,sunday,weekend,1,13,not_holiday,not_after_sale
MAKATI,2019-01-12,Pickup,52,54,52,41,45,62,,,4827.8571428571431,5160.333333333333,4077.0714285714284,3912.9047619047619,4039.9285714285716,Q1,saturday,weekend,1,12,not_holiday,not_after_sale
MAKATI,2019-01-11,Pickup,54,54,52,45,44,60,,,4858.8571428571431,4973.0,4042.0,3917.1904761904761,3959.6785714285716,Q1,friday,weekday,1,11,not_holiday,not_after_sale
MAKATI,2019-01-10,Pickup,54,56,49,47,44,58,,,4887.2857142857147,4797.333333333333,4076.5,3931.6666666666665,3880.6785714285716,Q1,thursday,weekday,1,10,not_holiday,not_after_sale
MAKATI,2019-01-09,Pickup,56,52,51,44,52,55,,,4909.5714285714284,4392.0,4174.2857142857147,3980.7619047619046,3795.9642857142858,Q1,wednesday,weekday,1,9,not_holiday,not_after_sale
MAKATI,2019-01-08,Pickup,52,50,0,0,54,52,,,4240.2857142857147,4543.0,3839.6428571428573,4026.2857142857142,3721.5,Q1,tuesday,weekday,1,8,not_holiday,not_after_sale
MAKATI,2019-01-07,Pickup,50,47,0,0,56,54,,,3585.2857142857142,4836.0,3512.1428571428573,3941.2857142857142,3654.1785714285716,Q1,monday,weekday,1,7,not_holiday,not_after_sale
MAKATI,2019-01-06,Pickup,47,52,41,32,50,44,,,3507.7142857142858,5304.333333333333,3495.4285714285716,3874.3333333333335,3593.25,Q1,sunday,weekend,1,6,not_holiday,not_after_sale
MAKATI,2019-01-05,Pickup,52,52,41,45,62,52,,,3326.2857142857142,5351.0,3455.4285714285716,3777.2857142857142,3502.6071428571427,Q1,saturday,weekend,1,5,not_holiday,not_after_sale
MAKATI,2019-01-04,Pickup,52,49,45,44,60,48,,,3225.1428571428573,3529.6666666666665,3446.3571428571427,3659.9523809523807,3393.1785714285716,Q1,friday,weekday,1,4,not_holiday,not_after_sale
MAKATI,2019-01-03,Pickup,49,51,47,44,58,56,,,3265.7142857142858,1759.3333333333333,3453.8571428571427,3545.1428571428573,3303.5,Q1,thursday,weekday,1,3,not_holiday,not_after_sale
MAKATI,2019-01-02,Pickup,51,0,44,52,55,53,,,3439.0,1121.0,3516.3571428571427,3424.7619047619046,3209.6428571428573,Q1,wednesday,weekday,1,2,not_holiday,not_after_sale
MAKATI,2019-01-01,Pickup,0,0,0,54,52,54,,,3439.0,2410.3333333333335,3919.2857142857142,3548.5714285714284,3306.0714285714284,Q1,tuesday,weekday,1,1,holiday,not_after_sale
MAKATI,2018-12-31,Pickup,0,41,0,56,54,54,,,3439.0,3995.6666666666665,4119.2857142857147,3677.1428571428573,3402.5,Q4,monday,weekday,12,31,not_holiday,not_after_sale
MAKATI,2018-12-30,Pickup,41,41,32,50,44,40,,,3483.1428571428573,4739.666666666667,4057.6428571428573,3621.7619047619046,3353.8214285714284,Q4,sunday,weekend,12,30,not_holiday,not_after_sale
MAKATI,2018-12-29,Pickup,41,45,45,62,52,48,,,3584.5714285714284,5614.0,4002.7857142857142,3561.3809523809523,3301.3928571428573,Q4,saturday,weekend,12,29,not_holiday,not_after_sale
